model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
7585,2018,15999,1,16371,1,145,47.9,2.0
6967,2019,14999,1,5846,0,145,53.3,1.0
7073,2018,10499,1,30000,0,145,56.5,1.0
7073,2018,11499,1,16356,0,145,56.5,1.0
7073,2019,15499,1,7852,0,145,60.1,1.0
6967,2018,13999,1,12076,0,145,51.4,1.0
7073,2018,10799,1,31146,0,145,65.7,1.0
7079,2019,14899,1,11322,0,145,58.9,1.0
7073,2018,11999,1,33086,0,145,62.8,1.0
7079,2018,12699,1,35221,1,145,74.3,1.5
7585,2018,15699,1,14241,1,145,64.2,1.5
7585,2018,21999,0,13082,1,145,54.3,2.0
7073,2018,11299,1,27567,0,145,65.7,1.0
7079,2019,17999,1,4432,0,145,60.1,1.0
7079,2019,17699,1,5443,0,145,60.1,1.0
7079,2019,16999,1,4933,0,145,60.1,1.0
7079,2018,16995,2,10688,1,145,74.3,1.5
7585,2019,18199,1,7523,1,145,45.6,1.5
7073,2017,12699,1,12614,0,145,47.9,1.6
7585,2017,16199,1,18860,1,145,54.3,2.0
7079,2019,24999,1,9488,0,145,34.5,2.3
7079,2018,11499,1,22465,0,145,60.1,1.0
6967,2018,13999,1,8610,0,145,54.3,1.0
6967,2018,14899,1,10111,0,145,54.3,1.0
7073,2018,11399,1,7957,0,145,65.7,1.0
7585,2018,13499,1,18838,1,145,64.2,1.5
7073,2018,10999,1,18571,0,145,65.7,1.0
7079,2015,13399,1,23178,0,200,41.5,2.0
7073,2016,10199,1,18606,0,20,62.8,1.0
7585,2017,16999,1,19739,1,145,60.1,2.0
6967,2018,14799,1,18772,0,145,54.3,1.0
7585,2018,14999,1,35553,1,145,60.1,2.0
7073,2016,8999,1,30209,1,0,78.5,1.5
7585,2018,15999,1,32362,1,145,54.3,2.0
7073,2018,11499,1,27851,0,145,62.8,1.0
7073,2018,11699,1,21581,0,145,62.8,1.0
7585,2018,20999,0,20870,1,145,54.3,2.0
7073,2018,10799,1,28297,0,145,62.8,1.0
7079,2014,6999,1,41633,0,30,56.5,1.0
7079,2016,9499,1,44815,0,20,61.4,1.0
7585,2018,15999,0,33343,1,145,54.3,2.0
7585,2019,18299,1,9708,1,145,54.3,1.5
7079,2018,20299,1,6987,0,145,41.5,2.0
7585,2018,19299,1,8100,1,145,47.9,2.0
7585,2017,17000,1,15962,1,30,54.3,2.0
7073,2017,10500,1,3347,0,0,65.7,1.0
7073,2019,16299,0,8383,0,145,48.7,1.0
7079,2016,9000,1,35756,1,0,74.3,1.5
7585,2019,14399,1,14539,0,145,40.4,1.5
7073,2019,15599,1,8001,0,145,60.1,1.0
6967,2019,15499,1,9982,0,145,52.3,1.0
6967,2017,11000,1,14297,0,125,52.3,1.0
7585,2019,22000,1,11869,1,145,37.7,2.0
7079,2019,18999,1,4892,0,145,47.9,1.0
7073,2019,15299,1,1758,0,145,58.9,1.0
7585,2019,20499,1,20062,1,145,38.2,2.0
7585,2019,20999,1,447,1,145,47.9,2.0
7073,2019,11799,1,4126,0,145,58.9,1.0
7073,2019,12799,1,2128,0,145,48.7,1.1
7585,2017,15000,1,12555,1,145,60.1,2.0
7073,2019,15399,1,8793,0,145,58.9,1.0
7073,2019,16199,0,8310,0,145,48.7,1.0
7073,2019,14799,1,9817,0,145,60.1,1.0
7079,2017,11499,1,28604,1,0,74.3,1.5
6967,2017,11599,1,12890,0,145,52.3,1.0
7585,2018,15800,2,6170,0,150,38.2,1.5
7079,2018,18500,1,21901,1,150,67.3,2.0
6967,2017,11000,0,9148,0,165,44.8,1.5
7585,2017,16700,1,18293,1,145,60.1,2.0
7585,2017,14500,1,31848,1,145,54.3,2.0
7073,2016,9800,1,27128,0,20,62.8,1.0
7073,2018,11200,1,14338,0,150,62.8,1.0
7079,2015,13800,1,26270,0,205,41.5,2.0
7073,2019,14960,1,3599,0,145,60.1,1.0
7073,2019,15799,1,3042,0,145,58.9,1.0
7073,2019,15799,0,14788,0,145,48.7,1.0
7073,2019,12799,1,6795,0,145,56.5,1.0
7079,2019,16299,1,5681,0,145,60.1,1.0
7073,2019,12299,1,13838,1,145,58.9,1.5
7073,2017,13099,1,12022,0,145,62.8,1.0
6967,2019,17000,1,1307,0,145,52.3,1.0
6967,2017,10399,1,22402,0,125,53.3,1.0
7079,2018,19199,1,10611,0,145,41.5,2.0
7073,2017,10699,1,21913,1,0,78.5,1.5
7073,2019,14999,1,11576,0,145,58.9,1.0
7073,2018,15399,0,17973,0,145,54.3,1.0
7073,2019,16399,0,7244,0,145,48.7,1.0
7079,2018,13299,1,16257,1,145,74.3,1.5
7073,2017,11499,0,19145,0,0,57.7,1.0
7079,2018,13499,1,19926,1,145,74.3,1.5
6967,2017,11499,0,12837,0,160,44.8,1.5
7073,2018,9799,1,9907,0,145,55.4,1.1
7585,2018,17199,1,12459,0,145,39.2,1.5
7073,2018,10899,1,10793,0,145,58.9,1.0
7073,2018,11500,1,7790,0,145,65.7,1.0
7079,2017,13099,2,8841,0,145,46.3,1.5
7585,2018,16899,0,11009,1,145,58.9,1.5
6967,2019,17000,1,7809,0,145,52.3,1.0
7585,2016,13499,1,22165,1,30,64.2,1.5
7073,2018,15199,1,8207,0,145,58.9,1.0
7073,2017,12199,0,7832,0,0,57.7,1.0
7073,2015,7999,1,39061,0,20,62.8,1.0
7073,2016,10500,1,16640,0,0,65.7,1.0
7073,2017,11500,1,20069,0,145,65.7,1.0
7073,2018,11199,1,16035,0,145,65.7,1.0
7073,2017,9799,1,21603,0,145,65.7,1.0
7079,2016,15000,1,27634,0,200,41.5,2.0
7585,2018,17799,1,12273,1,145,64.2,1.5
7585,2017,14499,1,23984,1,145,64.2,1.5
7073,2018,12499,1,11904,0,145,62.8,1.0
7079,2017,12499,0,16943,0,125,51.4,1.0
7073,2015,9699,1,42214,0,145,47.9,1.6
7073,2018,15000,1,15026,0,145,55.4,1.0
7073,2016,8499,1,15505,0,0,65.7,1.0
6967,2016,10499,0,21099,0,160,44.8,1.5
7073,2017,8699,1,25398,0,145,64.2,1.1
7079,2018,18999,1,21791,1,145,67.3,2.0
7073,2018,11699,1,18337,0,145,65.7,1.0
7073,2018,12799,1,15526,0,145,62.8,1.0
7079,2019,18898,1,8800,0,150,51.4,1.5
7585,2013,9486,1,40700,1,150,53.3,2.0
7073,2019,12000,1,50,0,145,58.9,1.0
7073,2018,13994,1,12317,0,145,57.7,1.0
7073,2018,10456,1,25000,0,145,65.7,1.0
7079,2016,11784,1,6000,1,0,74.3,1.5
7079,2016,10696,1,13000,0,20,60.1,1.0
7079,2018,21199,1,6101,0,145,41.5,2.0
7585,2019,20499,1,1987,0,145,35.3,1.5
7073,2016,11899,0,12656,0,0,57.7,1.0
7079,2013,5999,1,63424,0,30,56.5,1.0
7073,2016,7499,1,22671,0,125,54.3,1.2
7585,2018,16999,1,17243,1,145,54.3,1.5
7073,2018,14999,1,5021,0,145,58.9,1.0
7073,2017,8499,1,30940,0,125,54.3,1.2
7079,2018,12499,1,16819,0,145,61.4,1.0
7079,2017,9999,1,70348,1,0,74.3,1.5
7073,2017,10499,1,8218,0,0,65.7,1.0
7073,2013,5499,1,69954,0,30,54.3,1.2
7073,2017,9990,1,21475,0,150,65.7,1.0
7073,2014,6500,1,40119,0,30,54.3,1.2
7073,2018,17990,1,11028,0,150,40.3,1.5
7585,2017,17990,1,26657,1,150,54.3,2.0
7073,2018,15000,1,9760,0,150,62.8,1.0
7073,2016,9991,1,38765,0,145,47.9,1.6
7073,2018,9995,1,32668,0,145,65.7,1.0
6967,2017,9995,1,27175,0,145,52.3,1.0
7073,2016,9995,1,13893,0,0,65.7,1.0
7073,2018,14792,1,20700,0,145,40.3,1.5
7073,2018,11979,1,33000,0,145,60.1,1.0
7079,2019,16294,2,13000,0,145,50.4,1.0
7073,2016,8974,1,33000,0,0,65.7,1.0
7073,2015,8263,1,33000,0,0,65.7,1.0
7073,2017,11287,1,12000,1,145,88.3,1.5
7079,2015,8474,1,32000,0,20,61.4,1.0
7073,2017,9445,1,20000,0,145,65.7,1.0
7585,2018,16794,1,25000,1,145,60.1,2.0
7585,2017,17474,1,26000,1,145,54.3,2.0
7585,2017,15762,1,26000,1,125,60.1,2.0
7079,2019,16982,1,4000,0,145,60.1,1.0
7079,2016,8992,1,35646,0,20,60.1,1.0
7079,2015,8942,1,33000,0,20,60.1,1.0
7073,2018,10499,1,34886,0,145,65.7,1.0
7073,2018,10000,1,32620,0,145,65.7,1.0
7073,2019,16299,0,8398,0,145,48.7,1.0
7073,2019,16500,0,5220,0,145,48.7,1.0
7073,2017,11399,1,18001,0,20,62.8,1.0
7079,2019,16800,1,30,0,145,58.9,1.0
7079,2019,22000,2,13917,1,145,64.2,2.0
7073,2018,10800,1,6866,0,145,58.9,1.0
7079,2016,9200,1,36500,0,20,61.4,1.0
7079,2017,12429,0,15000,0,125,51.4,1.0
7079,2019,14890,1,11399,0,145,58.9,1.0
7073,2019,13880,1,7292,0,145,56.5,1.0
7079,2019,14850,1,11788,0,145,58.9,1.0
7079,2017,10890,0,41934,0,125,51.4,1.0
7585,2018,15900,1,14561,1,150,60.1,2.0
7073,2019,16500,1,4446,0,150,60.1,1.0
6967,2016,9481,1,27000,0,125,53.3,1.0
7079,2017,11257,1,17000,1,150,74.3,1.5
7073,2017,10997,1,12000,0,145,65.7,1.0
7073,2015,8484,1,25000,0,0,65.7,1.0
7079,2018,12877,1,16000,0,150,60.1,1.0
7585,2019,19990,1,8694,0,145,35.3,1.5
7585,2017,18500,0,14325,1,145,54.3,2.0
7079,2018,18680,1,3300,0,145,41.5,2.0
7585,2019,24680,0,3369,1,145,38.7,2.0
7079,2019,26780,1,4763,0,145,34.5,2.3
7073,2017,10680,1,19741,0,145,65.7,1.0
7079,2018,17500,1,4290,0,145,60.1,1.0
7079,2017,16000,1,19193,0,145,41.5,2.0
7079,2013,5999,1,59477,0,30,56.5,1.0
6967,2018,12499,1,14153,0,145,53.3,1.0
7079,2016,9999,1,23325,0,20,61.4,1.0
7585,2018,17999,1,20321,0,150,45.6,1.5
7079,2019,17999,1,11304,0,150,46.3,1.5
7585,2019,18999,1,8509,1,145,38.2,2.0
7073,2018,11499,0,32094,0,145,54.3,1.0
7585,2018,18890,1,18670,0,145,39.2,1.5
7585,2019,19990,0,9900,1,145,37.7,2.0
7585,2019,23780,2,12603,1,145,38.7,2.0
7585,2019,23890,0,8123,1,145,38.7,2.0
7585,2017,14990,1,13988,1,145,60.1,2.0
7079,2017,11550,0,30973,1,0,74.3,1.5
7073,2019,12980,1,15274,0,145,60.1,1.0
7079,2017,11890,0,38617,0,125,51.4,1.0
7585,2015,11500,1,28849,1,125,60.1,2.0
7079,2019,15890,1,12049,0,145,58.9,1.0
7073,2016,8990,1,14914,0,125,54.3,1.2
7073,2014,8995,0,19797,0,150,47.9,1.6
6967,2019,17900,0,1,0,145,45.6,1.0
7079,2016,14000,1,35194,0,205,41.5,2.0
7079,2016,14400,1,22973,0,205,41.5,2.0
7073,2017,10500,0,35377,0,0,57.7,1.0
7079,2019,15890,1,13773,0,145,58.9,1.0
7585,2019,17280,1,14319,0,145,34.4,1.5
7073,2019,13950,1,14459,0,145,58.9,1.0
7585,2017,13500,1,37071,1,125,60.1,2.0
7073,2018,9799,1,30701,0,145,65.7,1.0
7073,2018,10499,1,34683,0,145,65.7,1.0
7073,2019,15899,1,4058,0,145,60.1,1.0
7073,2019,16399,0,7805,0,145,48.7,1.0
7073,2019,15599,1,6123,0,145,58.9,1.0
7585,2018,16599,1,21517,1,145,54.3,2.0
7585,2015,13199,1,21696,1,145,54.3,2.0
7073,2018,13499,0,6476,0,145,48.7,1.0
7585,2017,13500,1,42744,1,145,60.1,2.0
7079,2018,12500,1,8455,0,145,60.1,1.0
7079,2017,10990,0,23224,0,150,51.4,1.0
7079,2015,9295,1,20578,0,20,60.1,1.0
7073,2017,8400,1,9796,0,150,54.3,1.2
7073,2018,11000,1,15591,0,150,65.7,1.0
7073,2018,11500,1,9487,0,150,65.7,1.0
7073,2018,12000,1,15711,0,150,62.8,1.0
7073,2019,16890,0,8147,0,150,48.7,1.0
7585,2018,18980,0,8011,1,150,47.9,2.0
7073,2017,8899,1,18207,0,125,54.3,1.2
7079,2017,16899,1,21065,0,145,41.5,2.0
6967,2019,18799,1,647,0,145,52.3,1.0
7585,2017,17299,1,12862,1,145,60.1,2.0
7079,2017,12599,1,4559,0,145,61.4,1.0
7073,2019,15699,1,7331,0,145,60.1,1.0
7073,2018,9995,1,27800,0,145,65.7,1.0
7073,2018,9995,1,28834,0,145,65.7,1.0
7079,2017,11500,1,22075,1,0,74.3,1.5
7079,2019,17880,1,1,1,145,74.3,1.5
7585,2019,23880,0,3500,1,145,38.7,2.0
7585,2019,18690,1,12557,0,145,35.3,1.5
7079,2017,18599,1,18418,0,200,41.5,2.0
7073,2017,9899,1,24270,0,145,65.7,1.0
7585,2018,19399,1,4883,1,145,47.9,1.5
7079,2018,13499,1,13377,0,145,60.1,1.0
7073,2018,12000,1,14652,0,145,56.5,1.0
7073,2018,11199,1,21600,0,145,56.5,1.0
7073,2019,15299,1,6164,0,145,58.9,1.0
7073,2019,16599,0,7885,0,145,48.7,1.0
7073,2019,15399,1,7720,0,145,58.9,1.0
7073,2019,15299,1,8347,0,145,58.9,1.0
7585,2017,17399,1,23833,1,145,54.3,2.0
7585,2018,15199,1,23500,1,145,60.1,2.0
7073,2018,10699,1,16901,0,145,65.7,1.0
7073,2018,10599,1,15098,0,145,65.7,1.0
7079,2019,26299,1,3764,0,145,34.5,2.3
7585,2019,26499,0,2741,1,145,38.7,2.0
7079,2018,18499,1,29553,0,145,41.5,2.0
7073,2019,12999,1,12914,0,145,56.5,1.0
7585,2019,18850,1,15450,0,145,35.3,1.5
7073,2018,11000,1,13924,0,145,65.7,1.0
6967,2019,15799,1,1525,0,145,51.4,1.0
6967,2019,18499,1,6956,1,145,58.9,1.5
7585,2019,20799,1,447,1,145,47.9,2.0
7079,2019,18499,1,7445,0,145,58.9,1.0
7585,2017,15299,1,12555,1,145,60.1,2.0
7073,2018,14500,1,7653,0,145,58.9,1.0
6967,2019,15899,1,7867,0,145,51.4,1.0
7079,2015,9899,1,13234,1,20,67.3,1.6
7079,2019,13899,1,15952,1,145,80.7,1.5
7079,2019,20599,1,2994,0,145,49.6,1.5
7073,2017,9399,1,13148,0,0,65.7,1.0
7073,2019,15799,1,8129,0,145,58.9,1.0
7079,2018,12399,1,15242,0,145,57.7,1.0
7073,2018,11499,1,23975,0,145,56.5,1.0
7585,2016,12699,1,26350,1,145,54.3,2.0
7585,2016,15799,2,30225,0,235,38.2,1.5
7585,2017,13500,1,36552,1,145,60.1,2.0
7073,2017,8899,1,12289,0,125,54.3,1.2
7585,2017,19500,0,19141,1,145,54.3,2.0
7585,2019,18999,1,2500,0,145,34.4,1.5
7079,2018,20499,1,18482,0,145,41.5,2.0
7073,2017,12000,0,3925,0,0,57.7,1.0
7079,2017,13000,0,17525,0,125,51.4,1.0
7073,2017,11799,0,9016,0,0,57.7,1.0
6967,2018,14199,1,9293,0,145,54.3,1.0
7073,2019,15500,1,4293,0,145,60.1,1.0
6967,2018,12499,1,23776,0,145,54.3,1.0
7073,2019,12899,1,9855,0,145,56.5,1.0
7073,2018,9799,1,13691,0,145,55.4,1.1
7073,2018,12199,1,17288,0,145,56.5,1.0
7073,2018,12299,1,15379,0,145,58.9,1.0
7073,2018,12299,1,12485,0,145,56.5,1.0
6967,2019,16699,1,1536,0,145,51.4,1.0
7079,2017,9000,1,64195,1,145,74.3,1.5
7073,2017,10399,1,11270,0,145,65.7,1.0
6967,2017,10399,1,37258,0,145,53.3,1.0
7585,2019,19499,1,8987,1,145,38.2,2.0
7079,2019,15000,1,4563,0,145,60.1,1.0
7073,2017,8799,1,15393,0,125,54.3,1.2
6967,2017,11599,0,22183,0,160,44.8,1.5
7585,2017,14899,1,20668,1,145,60.1,2.0
7079,2017,11399,1,17980,0,145,60.1,1.0
7079,2018,11899,1,17298,0,145,60.1,1.0
7079,2018,12299,1,19850,0,145,60.1,1.0
7079,2017,18000,0,30591,1,145,61.4,2.0
7585,2017,13899,1,33606,1,125,60.1,2.0
6967,2018,15599,0,7839,0,145,45.6,1.0
7073,2018,12599,0,14788,0,145,54.3,1.0
7073,2016,8499,1,36158,1,0,88.3,1.5
7073,2019,12399,1,10241,0,145,56.5,1.0
7079,2017,16399,1,16222,1,145,67.3,2.0
7073,2019,13299,1,14389,0,145,55.4,1.0
7585,2018,14499,1,44934,1,145,64.2,1.5
7585,2017,18299,0,26309,1,145,54.3,2.0
6967,2018,14899,1,9600,0,145,54.3,1.0
7079,2018,19899,1,19485,0,145,41.5,2.0
7079,2019,18699,1,8883,0,145,58.9,1.0
7073,2017,10899,1,15445,0,145,65.7,1.0
6967,2018,14499,1,6478,0,145,54.3,1.0
7079,2018,16899,1,11533,0,145,60.1,1.0
7079,2019,17499,2,1260,1,145,67.3,1.5
7073,2018,10599,1,8890,0,145,65.7,1.0
7073,2018,12000,1,26000,0,145,62.8,1.0
7073,2018,12299,1,8800,0,145,65.7,1.0
7073,2019,12299,1,4132,0,145,48.7,1.1
7073,2019,15899,1,3572,0,145,60.1,1.0
7073,2019,16299,0,10233,0,145,48.7,1.0
7079,2017,11499,1,35763,0,125,51.4,1.5
7079,2019,17899,1,6880,0,145,60.1,1.0
6967,2017,11299,1,15506,0,145,53.3,1.0
7073,2017,9799,1,25999,0,145,64.2,1.1
6967,2019,16199,1,9808,0,145,51.4,1.0
6967,2018,12499,1,25174,0,145,54.3,1.0
7079,2016,10799,1,11294,0,20,60.1,1.0
7073,2018,9699,1,37700,0,145,65.7,1.0
7585,2019,17799,1,9708,1,145,54.3,1.5
7585,2017,18000,1,18140,1,145,60.1,2.0
7073,2019,16699,0,7147,0,145,48.7,1.0
7073,2019,14699,1,7556,0,145,60.1,1.0
7073,2019,14899,1,8614,0,145,60.1,1.0
7073,2019,15399,1,7957,0,145,55.4,1.0
7073,2019,14899,1,9063,0,145,58.9,1.0
7073,2019,15000,1,10097,0,145,55.4,1.0
7073,2019,12899,1,7949,0,145,56.5,1.0
7079,2018,11999,1,13072,0,145,57.7,1.0
7073,2018,11899,1,7657,0,145,58.9,1.0
7079,2017,11599,1,38590,1,145,74.3,1.5
7073,2017,10799,1,11224,0,145,65.7,1.0
7073,2019,15499,1,7175,0,145,55.4,1.0
7079,2017,11599,1,36539,1,0,74.3,1.5
7079,2017,10899,1,44864,0,145,60.1,1.0
7079,2014,8500,1,44654,1,0,74.3,1.5
7073,2019,16499,0,8291,0,145,48.7,1.0
7585,2017,15000,1,24244,1,125,60.1,2.0
7079,2017,15499,0,29984,1,30,61.4,2.0
7585,2019,18299,1,11119,1,145,38.2,2.0
7073,2017,9699,1,23424,0,20,62.8,1.0
7079,2018,15399,1,14693,0,145,51.4,1.5
7585,2015,10199,0,66576,1,145,52.3,2.0
6967,2018,16699,0,5266,0,145,48.7,1.0
7073,2017,9999,1,13823,0,145,65.7,1.0
7073,2016,10199,1,17810,0,20,62.8,1.0
7079,2017,13299,1,14889,1,145,74.3,1.5
7079,2018,16399,1,17609,0,145,60.1,1.0
7073,2018,10500,1,8631,0,145,65.7,1.0
6967,2017,10299,1,30963,0,125,52.3,1.0
7079,2017,10699,1,22625,1,0,74.3,1.5
7585,2016,14499,1,32000,1,125,60.1,2.0
7079,2017,10399,1,38697,0,145,61.4,1.0
7079,2017,9699,1,47843,0,145,60.1,1.0
6967,2018,14499,1,23387,0,145,54.3,1.0
7079,2018,13500,1,16612,0,145,57.7,1.0
7079,2018,12500,1,18101,0,145,57.7,1.0
7079,2018,12500,1,25264,0,145,57.7,1.0
6967,2015,8000,1,37617,0,125,53.3,1.0
6967,2017,10995,0,8800,0,165,44.8,1.5
7585,2017,14995,2,8800,0,240,38.2,1.5
7073,2017,8495,1,15000,0,150,54.3,1.2
7585,2018,16499,1,13900,1,145,60.1,2.0
7079,2019,15999,1,14296,0,145,60.1,1.0
7073,2017,9499,1,12000,0,125,54.3,1.2
7073,2017,8699,1,21149,0,125,54.3,1.2
7585,2015,10499,1,45594,1,125,60.1,2.0
7079,2018,11899,1,9673,0,145,61.4,1.0
7079,2014,8999,1,31335,1,20,67.3,1.6
7079,2016,14499,1,41148,0,200,41.5,2.0
7073,2017,12399,1,24016,0,145,47.9,1.6
7073,2017,10500,1,12440,0,145,65.7,1.0
7585,2017,14199,1,29375,1,145,64.2,1.5
6967,2018,14799,1,23109,0,145,51.4,1.0
6967,2019,14499,1,2222,0,145,54.3,1.0
7073,2017,10299,1,10709,0,145,64.2,1.1
7073,2017,9799,1,9857,0,125,54.3,1.2
7079,2017,9299,1,41844,0,145,60.1,1.0
7585,2015,15399,1,21533,1,145,54.3,2.0
7073,2018,9500,1,31119,0,145,65.7,1.0
7585,2018,17000,1,30646,1,145,60.1,2.0
7073,2018,12299,1,7956,0,145,65.7,1.0
7073,2018,11500,1,3938,0,145,55.4,1.1
7079,2017,10999,1,16251,0,145,60.1,1.0
6967,2018,12899,1,7562,0,145,54.3,1.0
7585,2019,18199,1,300,1,145,38.2,2.0
6967,2019,15799,1,7791,0,145,53.3,1.0
7585,2019,18999,1,6888,1,145,38.2,2.0
7585,2019,18399,1,12403,0,145,35.3,1.5
7073,2017,10499,1,12190,0,145,65.7,1.0
7073,2018,15999,0,11893,0,145,54.3,1.0
7073,2015,8199,0,18110,0,145,47.9,1.6
7073,2018,16199,1,13041,0,145,40.3,1.5
7585,2019,20999,1,4185,0,145,35.3,1.5
7585,2018,16499,1,10589,1,145,54.3,1.5
7073,2017,8499,1,18227,0,0,65.7,1.0
7585,2019,21999,2,10566,0,145,29.4,1.5
7073,2016,8699,1,18841,0,0,65.7,1.0
7079,2015,10699,1,21462,0,125,51.4,1.5
7073,2016,8995,1,33840,0,20,62.8,1.0
7585,2018,17495,1,20898,1,150,60.1,2.0
7079,2018,11995,1,12662,0,150,60.1,1.0
7079,2018,12495,1,20144,0,150,57.7,1.0
7073,2019,11495,1,3296,0,150,55.4,1.1
7585,2018,15495,1,16055,1,150,60.1,2.0
7073,2017,7495,1,31020,0,150,54.3,1.2
7073,2017,10995,1,12792,0,150,65.7,1.0
7585,2015,11108,1,41943,1,125,60.1,2.0
7585,2015,11108,1,41943,1,125,60.1,2.0
7073,2016,7250,1,26133,0,0,65.7,1.0
7073,2016,8820,1,25590,0,0,65.7,1.0
7073,2017,10490,1,20458,0,20,62.8,1.0
7073,2015,7610,1,43394,0,20,62.8,1.0
6967,2016,10505,0,23839,0,160,44.8,1.5
7079,2017,11500,0,14482,0,125,51.4,1.0
7079,2017,17495,1,27669,0,205,41.5,2.0
7073,2018,12495,1,15500,0,150,58.9,1.0
6967,2018,16500,0,6247,0,145,44.1,1.0
7585,2019,20700,0,2998,1,145,47.9,2.0
7073,2018,14999,1,7030,0,145,60.1,1.0
7073,2019,12999,1,12362,0,145,60.1,1.0
6967,2019,15499,1,9982,0,145,52.3,1.0
7585,2017,12699,1,36710,1,145,64.2,1.5
7585,2018,18999,1,8100,1,145,47.9,2.0
7585,2019,19799,1,3721,1,145,47.9,2.0
7079,2018,11999,1,20186,0,145,57.7,1.0
7073,2018,13699,1,13000,0,145,55.4,1.0
7073,2018,9499,1,33876,0,145,65.7,1.0
7073,2018,12899,1,10591,0,145,58.9,1.0
7585,2019,19699,1,9968,1,145,38.2,2.0
7079,2019,18299,1,4287,1,145,62.8,1.5
6967,2018,13999,1,11625,0,145,54.3,1.0
7585,2018,14500,1,28991,1,145,64.2,1.5
6967,2019,16399,1,3419,0,145,52.3,1.0
7073,2019,12499,1,17115,0,145,58.9,1.0
7073,2018,9999,1,35259,0,145,65.7,1.0
7585,2018,16199,1,24492,1,145,54.3,2.0
7585,2018,18999,1,22989,1,145,54.3,2.0
7585,2015,13299,1,21662,1,145,54.3,2.0
7073,2018,9699,1,32421,0,145,65.7,1.0
7073,2019,14399,1,6051,0,145,58.9,1.0
7073,2017,9999,1,28488,0,145,65.7,1.0
7079,2018,18999,1,15761,0,145,41.5,2.0
7079,2019,17999,2,14989,1,145,67.3,1.5
7073,2019,15499,1,6339,0,145,58.9,1.0
7585,2018,16499,0,31316,1,145,54.3,2.0
7073,2019,15499,1,3370,0,145,60.1,1.0
7073,2017,11500,1,8937,0,0,65.7,1.0
7073,2014,5995,1,55000,0,0,65.7,1.0
7079,2017,10799,1,32194,1,0,74.3,1.5
7585,2019,20999,2,12598,0,145,31.0,1.5
7079,2018,19999,1,9560,0,145,41.5,2.0
6967,2017,9999,1,16785,1,30,64.2,1.5
7079,2015,6999,1,65419,1,0,74.3,1.5
7585,2019,18399,1,7758,1,145,47.9,2.0
7073,2019,16499,1,9751,0,145,55.4,1.0
7079,2017,8799,1,52946,0,145,60.1,1.0
7073,2018,10999,1,20498,0,145,56.5,1.0
7079,2018,18999,1,11258,0,145,41.5,2.0
7073,2016,10399,1,6782,0,0,65.7,1.0
7073,2018,13799,1,13000,0,145,55.4,1.0
7073,2019,15500,1,4918,0,145,58.9,1.0
7073,2019,14500,1,11498,0,145,58.9,1.0
7079,2019,18999,1,9121,0,145,58.9,1.0
7079,2019,16299,1,13592,0,145,60.1,1.0
7585,2019,17499,1,11692,1,145,47.9,2.0
7079,2019,17999,1,4451,0,145,60.1,1.0
7073,2018,10199,1,34981,0,145,65.7,1.0
7073,2019,13499,1,9855,0,145,56.5,1.0
7073,2018,10899,1,14763,0,145,58.9,1.0
7079,2017,11599,1,23436,0,145,60.1,1.0
7079,2017,18399,1,21000,0,145,41.5,2.0
7073,2017,10199,1,14251,0,145,65.7,1.0
7585,2017,17799,2,18370,0,145,38.2,1.5
7585,2019,19599,1,4297,1,145,47.9,2.0
7585,2017,14999,1,20668,1,145,60.1,2.0
7073,2016,8999,1,32332,0,125,54.3,1.2
7073,2019,16399,0,8227,0,145,48.7,1.0
7079,2017,11199,1,22625,1,0,74.3,1.5
7079,2018,13500,1,14769,1,145,74.3,1.5
7079,2015,8250,1,39557,1,0,74.3,1.5
7073,2017,11180,0,7456,0,145,54.3,1.0
7079,2019,15199,1,12892,0,145,60.1,1.0
7073,2018,9899,1,9310,0,145,65.7,1.0
7073,2018,10499,1,12289,0,145,65.7,1.0
7073,2018,10799,1,34312,0,145,65.7,1.0
7073,2018,10599,1,7363,0,145,55.4,1.1
7585,2019,19499,1,11359,1,145,38.2,2.0
7079,2018,12399,1,29099,1,145,74.3,1.5
7079,2019,17499,1,8588,0,145,60.1,1.0
6967,2018,12899,1,14877,1,145,68.9,1.5
7073,2018,11799,1,15119,0,145,60.1,1.0
7079,2018,13899,1,14563,1,145,80.7,1.5
7073,2019,12999,1,15263,0,145,55.4,1.0
7585,2017,16999,1,11980,1,145,60.1,2.0
7585,2017,16799,1,25503,1,145,54.3,2.0
6967,2017,10900,1,8748,0,145,52.3,1.0
7073,2018,11200,1,16323,0,145,65.7,1.0
7073,2018,13200,2,16466,0,145,54.3,1.0
6967,2019,16600,1,4874,0,145,51.4,1.0
7079,2018,13790,2,17643,0,145,51.4,1.0
7585,2017,16699,1,14448,1,145,60.1,2.0
7073,2019,16299,0,7569,0,145,48.7,1.0
7585,2019,20000,1,4144,0,145,35.3,1.5
7585,2018,15799,1,13500,1,145,60.1,2.0
7079,2017,14499,2,12572,0,145,46.3,1.5
7079,2017,12799,0,13768,0,145,51.4,1.0
7079,2019,18899,1,5687,0,145,51.4,1.5
7073,2017,10299,1,21152,0,145,65.7,1.0
7073,2018,9499,1,15567,0,145,64.2,1.1
7073,2017,9399,1,18401,0,145,65.7,1.0
7073,2019,13399,1,7990,0,145,56.5,1.0
6967,2018,12699,1,7924,0,145,54.3,1.0
6967,2017,10999,0,11963,0,160,44.8,1.5
